id,Rings
90615,9.223412164247526
90616,9.223412164247526
90617,9.223412164247526
90618,9.223412164247526
90619,9.223412164247526
90620,9.223412164247526
90621,9.223412164247526
90622,9.223412164247526
90623,9.223412164247526
90624,9.223412164247526
90625,9.223412164247526
90626,9.223412164247526
90627,9.223412164247526
90628,9.223412164247526
90629,9.223412164247526
90630,9.223412164247526
90631,9.223412164247526
90632,9.223412164247526
90633,9.223412164247526
90634,9.223412164247526
90635,9.223412164247526
90636,9.223412164247526
90637,9.223412164247526
90638,9.223412164247526
90639,9.223412164247526
90640,9.223412164247526
90641,9.223412164247526
90642,9.223412164247526
90643,9.223412164247526
90644,9.223412164247526
90645,9.223412164247526
90646,9.223412164247526
90647,9.223412164247526
90648,9.223412164247526
90649,9.223412164247526
90650,9.223412164247526
90651,9.223412164247526
90652,9.223412164247526
90653,9.223412164247526
90654,9.223412164247526
90655,9.223412164247526
90656,9.223412164247526
90657,9.223412164247526
90658,9.223412164247526
90659,9.223412164247526
90660,9.223412164247526
90661,9.223412164247526
90662,9.223412164247526
90663,9.223412164247526
90664,9.223412164247526
90665,9.223412164247526
90666,9.223412164247526
90667,9.223412164247526
90668,9.223412164247526
90669,9.223412164247526
90670,9.223412164247526
90671,9.223412164247526
90672,9.223412164247526
90673,9.223412164247526
90674,9.223412164247526
90675,9.223412164247526
90676,9.223412164247526
90677,9.223412164247526
90678,9.223412164247526
90679,9.223412164247526
90680,9.223412164247526
90681,9.223412164247526
90682,9.223412164247526
90683,9.223412164247526
90684,9.223412164247526
90685,9.223412164247526
90686,9.223412164247526
90687,9.223412164247526
90688,9.223412164247526
90689,9.223412164247526
90690,9.223412164247526
90691,9.223412164247526
90692,9.223412164247526
90693,9.223412164247526
90694,9.223412164247526
90695,9.223412164247526
90696,9.223412164247526
90697,9.223412164247526
90698,9.223412164247526
90699,9.223412164247526
90700,9.223412164247526
90701,9.223412164247526
90702,9.223412164247526
90703,9.223412164247526
90704,9.223412164247526
90705,9.223412164247526
90706,9.223412164247526
90707,9.223412164247526
90708,9.223412164247526
90709,9.223412164247526
90710,9.223412164247526
90711,9.223412164247526
90712,9.223412164247526
90713,9.223412164247526
90714,9.223412164247526
90715,9.223412164247526
90716,9.223412164247526
90717,9.223412164247526
90718,9.223412164247526
90719,9.223412164247526
90720,9.223412164247526
90721,9.223412164247526
90722,9.223412164247526
90723,9.223412164247526
90724,9.223412164247526
90725,9.223412164247526
90726,9.223412164247526
90727,9.223412164247526
90728,9.223412164247526
90729,9.223412164247526
90730,9.223412164247526
90731,9.223412164247526
90732,9.223412164247526
90733,9.223412164247526
90734,9.223412164247526
90735,9.223412164247526
90736,9.223412164247526
90737,9.223412164247526
90738,9.223412164247526
90739,9.223412164247526
90740,9.223412164247526
90741,9.223412164247526
90742,9.223412164247526
90743,9.223412164247526
90744,9.223412164247526
90745,9.223412164247526
90746,9.223412164247526
90747,9.223412164247526
90748,9.223412164247526
90749,9.223412164247526
90750,9.223412164247526
90751,9.223412164247526
90752,9.223412164247526
90753,9.223412164247526
90754,9.223412164247526
90755,9.223412164247526
90756,9.223412164247526
90757,9.223412164247526
90758,9.223412164247526
90759,9.223412164247526
90760,9.223412164247526
90761,9.223412164247526
90762,9.223412164247526
90763,9.223412164247526
90764,9.223412164247526
90765,9.223412164247526
90766,9.223412164247526
90767,9.223412164247526
90768,9.223412164247526
90769,9.223412164247526
90770,9.223412164247526
90771,9.223412164247526
90772,9.223412164247526
90773,9.223412164247526
90774,9.223412164247526
90775,9.223412164247526
90776,9.223412164247526
90777,9.223412164247526
90778,9.223412164247526
90779,9.223412164247526
90780,9.223412164247526
90781,9.223412164247526
90782,9.223412164247526
90783,9.223412164247526
90784,9.223412164247526
90785,9.223412164247526
90786,9.223412164247526
90787,9.223412164247526
90788,9.223412164247526
90789,9.223412164247526
90790,9.223412164247526
90791,9.223412164247526
90792,9.223412164247526
90793,9.223412164247526
90794,9.223412164247526
90795,9.223412164247526
90796,9.223412164247526
90797,9.223412164247526
90798,9.223412164247526
90799,9.223412164247526
90800,9.223412164247526
90801,9.223412164247526
90802,9.223412164247526
90803,9.223412164247526
90804,9.223412164247526
90805,9.223412164247526
90806,9.223412164247526
90807,9.223412164247526
90808,9.223412164247526
90809,9.223412164247526
90810,9.223412164247526
90811,9.223412164247526
90812,9.223412164247526
90813,9.223412164247526
90814,9.223412164247526
90815,9.223412164247526
90816,9.223412164247526
90817,9.223412164247526
90818,9.223412164247526
90819,9.223412164247526
90820,9.223412164247526
90821,9.223412164247526
90822,9.223412164247526
90823,9.223412164247526
90824,9.223412164247526
