id,Rings
90615,9.960397377096587
90616,10.382753758888946
90617,10.003660215478305
90618,11.047068649539225
90619,7.5620416810456925
90620,9.859202407999671
90621,11.72044902602742
90622,6.232361813893464
90623,7.951302533245226
90624,11.976809521703728
90625,11.776342086076486
90626,6.2192599293512725
90627,9.999764324578589
90628,13.770689682157995
90629,7.4439006280802404
90630,7.370819540978162
90631,11.469843904359937
90632,5.705118811881446
90633,10.862701241285157
90634,10.231873199780527
90635,5.73415050933025
90636,6.799282624418465
90637,11.071201454515249
90638,9.805848655713527
90639,9.996837156314795
90640,11.417579286690422
90641,8.733464133249493
90642,9.661938827429415
90643,5.838311381881703
90644,10.656636036517265
90645,10.64943576080099
90646,9.013923925840874
90647,10.810910621592823
90648,11.284833815171995
90649,11.500350131984222
90650,10.312606872578254
90651,9.743139718704697
90652,8.657459430889539
90653,12.622514254630902
90654,6.34454046866349
90655,8.146268193925962
90656,9.916381985396919
90657,7.9416439379466075
90658,6.744880369264146
90659,9.383986295042655
90660,7.366658346103975
90661,8.453016866391412
90662,7.468439703098504
90663,9.969770326805332
90664,8.034882109114122
90665,11.381520130963562
90666,10.038397900423352
90667,5.619360532495269
90668,11.01187771662333
90669,8.592012072881287
90670,9.205866560713924
90671,10.651958668324646
90672,10.227906478476324
90673,13.42451653282066
90674,7.462734993696095
90675,5.581283966627288
90676,10.217307341678195
90677,9.575936735736974
90678,4.759105869973709
90679,8.88057548307921
90680,9.411372936852198
90681,10.727607826783123
90682,12.698316558084311
90683,10.598802228772044
90684,11.916270557488632
90685,10.274228853148383
90686,6.85194990867874
90687,10.24325373116582
90688,9.338832073534359
90689,13.348682448016094
90690,14.216890733305508
90691,7.824099573065067
90692,11.155445628251204
90693,10.14292245529182
90694,10.340129196547014
90695,9.666721525399073
90696,10.046602660116916
90697,7.274637320254707
90698,10.674482241626512
90699,5.06812277604889
90700,10.261096690876423
90701,10.801205416321174
90702,9.935226270041522
90703,12.869881835840626
90704,4.98828408864877
90705,14.266687159222744
90706,11.329312572007225
90707,6.174209295716779
90708,9.176064922176803
90709,10.19563829599765
90710,10.236570725899666
90711,10.019732676894176
90712,10.363787713766289
90713,13.224179102193755
90714,7.262940793376833
90715,9.192423705256388
90716,7.37516565815131
90717,9.970915473372433
90718,4.334482294913823
90719,5.671477792671542
90720,10.496402872765435
90721,9.211645107443388
90722,9.293427476828166
90723,7.819915410120325
90724,9.959615146133626
90725,6.655787790784428
90726,7.555495124919186
90727,9.317341618588683
90728,11.146523641611582
90729,10.248381986500066
90730,12.151608368338124
90731,5.615058489308001
90732,8.439561926376463
90733,11.34471572823907
90734,10.27958691810259
90735,8.241655739837523
90736,7.753052714109962
90737,5.780506768784669
90738,7.372019352393736
90739,12.95842532385397
90740,11.250370112436734
90741,5.568142954695251
90742,9.950926571480979
90743,13.090042784406052
90744,7.157046051999006
90745,7.846279627095391
90746,8.67912930963747
90747,4.075942112354155
90748,13.779140525185106
90749,10.029878832498126
90750,4.076146145329485
90751,7.223765624767952
90752,9.024160738946252
90753,8.620052822189178
90754,10.103057464155468
90755,9.1380347808122
90756,10.111791238721349
90757,11.062018241870327
90758,10.323363840442596
90759,7.645269938394789
90760,7.469024652440242
90761,10.071130520016203
90762,10.236217314869076
90763,9.977914522035288
90764,14.229278090342689
90765,10.990767024818293
90766,7.630224325176859
90767,14.001535733260237
90768,11.757478717944823
90769,6.101890281118269
90770,11.629325424329481
90771,9.995492586971503
90772,5.602052676605225
90773,8.668092073206882
90774,8.000824731440769
90775,10.440349558402112
90776,7.465943684194314
90777,10.319721303146856
90778,10.587920763361124
90779,11.08789139271089
90780,10.635724669757483
